obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"393.1380"	"393.137246"	"19000"	"4.57e+06"	B+	"4567.6413"	"29996.8513"	"5d2.6s2"	"a 3F"	"4"	"5d2.(a 3F).6s.(a 4F).6p"	"y 3D*"	"3"		"T5346"	"L21976,L16323"	
"393.1761"	"393.1765"	"550"	""		"25462.114"	"50888.787?"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5G*"	"6"	"5d4"	"b 3H"	"6"		""	"L16323"	
"393.5110"	""	"27"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"393.5310"	""	"81"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"393.7280"	"393.7283"	"27"	""		"22199.110"	"47590.144"	"5d3.(b 4P).6s"	"a 5P"	"3"	""	"4759*"	"3"		""	"L16323"	
"393.8200"	"393.8170"	"27i"	""		"20784.857"	"46170.176"	"5d3.(b 4P).6s"	"a 5P"	"1"	"5d3.(b 4F).6p"	"x 5D*"	"2"		""	"L16323c153"	
"393.8480"	""	"270"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"393.9042"	"393.903517"	"2700"	""		"6572.5498"	"31952.2928"	"5d2.6s2"	"a 3P"	"1"	"5d2.(a 3P).6s.(a 4P).6p"	"z 5P*"	"1"		""	"L21976,L16323"	
"394.0346"	"394.034574"	"540"	""		"6572.5498"	"31943.8516"	"5d2.6s2"	"a 3P"	"1"	"5d2.(a 3P).6s.(a 4P).6p"	"z 5S*"	"2"		""	"L16323"	
"394.1920"	"394.19208"	"400"	""		"23448.6227"	"48809.787"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"3"	"5d4"	"h 3D"	"3"		""	"L16323"	
"394.2730"	"394.27333"	"530"	""		"22880.262"	"48236.200"	"5d3.(b 2G).6s"	"a 3G"	"3"	"5d3.(b 4F).6p"	"w 3G*"	"4"		""	"L16323"	
"394.3060"	"394.30677"	"1100"	""		"14435.138"	"39788.926"	"5d.6s2.(a 2D).6p"	"z 3F*"	"2"	"5d2.(3F).6s.(a 4F).7s"	"b 5F"	"2"		""	"L16323"	
"394.3600"	""	"80"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"394.4160"	"394.41706"	"27"	""		"23644.7563"	"48991.455"	"5d.6s2.(a 2D).6p"	"z 1F*"	"3"	"5d4"	"h 3F"	"2"		""	"L16323"	
"394.4590"	"394.4588"	"80"	""		"23641.389"	"48985.407"	"5d3.(c 2D).6s"	"a 3D"	"1"	"5d3.(b 4P).6p"	"w 5D*"	"0"		""	"L16323"	
"394.5870"	""	"53"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"394.7977"	"394.79749"	"240"	""		"20960.1223"	"46282.397"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5G*"	"4"	"6p2.(3P).5d.(2F).6s"	"f 3F"	"4"		""	"L16323"	
"394.8299"	"394.82980"	"110"	""		"20960.1223"	"46280.325"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5G*"	"4"	"6p2.(1D).5d.(2F).6s"	"g 3F"	"3"		""	"L16323"	
"394.8423"	"394.84265"	"53"	""		"22901.3837"	"48220.762"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5G*"	"5"	"5d4"	"h 3F"	"4"		""	"L16323"	
"394.9497"	"394.94989"	"530"	""		"16163.3602"	"41475.864"	"5d.6s2.(a 2D).6p"	"z 3D*"	"2"	"6p2.(3P).5d.(4F).6s"	"c 5F"	"3"		""	"L16323"	
